Date,gold_usd,usd_inr,crude,gold_inr_gram,gold_inr_10g
2015-07-13,1155.199951171875,63.35200119018555,52.20000076293945,2352.925834119726,23529.25834119726
2015-07-14,1153.300048828125,63.513999938964844,53.040000915527344,2355.062910311627,23550.62910311627
2015-07-15,1147.199951171875,63.32400131225586,51.40999984741211,2335.598605090349,23355.986050903488
2015-07-16,1143.800048828125,63.52399826049805,50.90999984741211,2336.031389139981,23360.313891399812
2015-07-17,1131.800048828125,63.481998443603516,50.88999938964844,2309.9949824996356,23099.949824996358
2015-07-20,1106.699951171875,63.48400115966797,50.150001525878906,2258.8371399874545,22588.371399874544
2015-07-21,1103.4000244140625,63.625,50.36000061035156,2257.103752096861,22571.03752096861
2015-07-22,1091.4000244140625,63.58300018310547,49.189998626708984,2231.0829312508445,22310.829312508446
2015-07-23,1094.0,63.66400146484375,48.45000076293945,2239.2469529968994,22392.469529968992
2015-07-24,1085.5999755859375,63.847999572753906,48.13999938964844,2228.475469879357,22284.75469879357
2015-07-27,1096.5,64.0999984741211,47.38999938964844,2259.7343812392105,22597.343812392104
2015-07-28,1096.300048828125,64.21700286865234,47.97999954223633,2263.4463446396517,22634.463446396516
2015-07-29,1092.699951171875,63.8390007019043,48.790000915527344,2242.7338707808485,22427.338707808485
2015-07-30,1088.4000244140625,63.882999420166016,48.52000045776367,2235.448040527665,22354.48040527665
2015-07-31,1094.9000244140625,64.11799621582031,47.119998931884766,2257.0706069118405,22570.706069118405
2015-08-03,1089.4000244140625,63.97999954223633,45.16999816894531,2240.899354198851,22408.99354198851
2015-08-04,1090.699951171875,64.1240005493164,45.7400016784668,2248.622961019972,22486.22961019972
2015-08-05,1085.699951171875,63.819000244140625,45.150001525878906,2227.668444030458,22276.68444030458
2015-08-06,1090.199951171875,63.69599914550781,44.65999984741211,2232.590388807575,22325.90388807575
2015-08-07,1094.0999755859375,63.733001708984375,43.869998931884766,2241.8787472091026,22418.787472091026
2015-08-10,1104.199951171875,63.733001708984375,44.959999084472656,2262.5742239650704,22625.742239650703
2015-08-11,1107.5999755859375,63.8380012512207,43.08000183105469,2273.28013333892,22732.8013333892
2015-08-12,1123.199951171875,64.32599639892578,43.29999923706055,2322.9204434985018,23229.20443498502
2015-08-13,1115.699951171875,64.79900360107422,42.22999954223633,2324.3765220539376,23243.765220539375
2015-08-14,1112.9000244140625,65.26899719238281,42.5,2335.3599617047666,23353.599617047665
2015-08-17,1118.5999755859375,65.12200164794922,41.869998931884766,2342.034480155075,23420.34480155075
2015-08-18,1117.0999755859375,65.44300079345703,42.619998931884766,2350.422768776547,23504.22768776547
2015-08-19,1128.0999755859375,65.44599914550781,40.79999923706055,2373.6759540966336,23736.759540966337
2015-08-20,1153.0,65.05400085449219,41.13999938964844,2411.5377042850323,24115.377042850323
2015-08-21,1159.5999755859375,65.46099853515625,40.45000076293945,2440.5154501325665,24405.154501325665
2015-08-24,1153.4000244140625,66.0260009765625,38.2400016784668,2448.4187033076696,24484.187033076698
2015-08-25,1138.199951171875,66.80699920654297,39.310001373291016,2444.732047352443,24447.32047352443
2015-08-26,1124.5999755859375,66.28299713134766,38.599998474121094,2396.5745641383232,23965.745641383233
2015-08-27,1122.4000244140625,66.05599975585938,42.560001373291016,2383.694945542202,23836.94945542202
2015-08-28,1133.0999755859375,66.05500030517578,45.220001220703125,2406.3825367924437,24063.825367924437
2015-08-31,1131.5999755859375,66.14299774169922,49.20000076293945,2406.3984641499364,24063.984641499366
2015-09-01,1138.699951171875,66.3499984741211,45.40999984741211,2429.0751851957393,24290.751851957393
2015-09-02,1132.5,66.4229965209961,46.25,2418.507356407738,24185.07356407738
2015-09-03,1123.699951171875,66.22599792480469,46.75,2392.5973165210257,23925.973165210256
2015-09-04,1120.5999755859375,66.16000366210938,46.04999923706055,2383.61915824667,23836.1915824667
2015-09-08,1120.4000244140625,66.8030014038086,45.939998626708984,2406.3556964251547,24063.556964251547
2015-09-09,1102.199951171875,66.40599822998047,44.150001525878906,2353.1978075330458,23531.97807533046
2015-09-10,1109.5,66.59700012207031,45.91999816894531,2375.5966896148993,23755.966896148995
2015-09-11,1103.5,66.31900024414062,44.630001068115234,2352.886870268914,23528.868702689142
2015-09-14,1107.699951171875,66.23400115966797,44.0,2358.8149195583173,23588.149195583173
2015-09-15,1102.800048828125,66.31500244140625,44.59000015258789,2351.2526863671305,23512.526863671304
2015-09-16,1119.199951171875,66.43000030517578,47.150001525878906,2390.3564903596175,23903.564903596176
2015-09-17,1117.300048828125,66.19599914550781,46.900001525878906,2377.892940585542,23778.92940585542
2015-09-18,1138.0999755859375,66.12200164794922,44.68000030517578,2419.452745228811,24194.52745228811
2015-09-21,1133.0999755859375,65.86100006103516,46.68000030517578,2399.3151112004875,23993.151112004874
2015-09-22,1125.0,65.73899841308594,45.83000183105469,2377.750838803404,23777.50838803404
2015-09-23,1131.5999755859375,65.875,44.47999954223633,2396.6482354630066,23966.482354630065
2015-09-24,1153.800048828125,66.16200256347656,44.90999984741211,2454.3129161768225,24543.129161768225
2015-09-25,1146.0,66.22100067138672,45.70000076293945,2439.89476327131,24398.947632713098
2015-09-28,1132.0,66.16300201416016,44.43000030517578,2407.977181990107,24079.77181990107
2015-09-29,1127.0999755859375,66.26000213623047,45.22999954223633,2401.0689083244497,24010.6890832445
2015-09-30,1115.5,65.91999816894531,45.09000015258789,2364.1634529058947,23641.634529058945
2015-10-01,1114.199951171875,65.5270004272461,44.7400016784668,2347.330064991947,23473.30064991947
2015-10-02,1137.0999755859375,65.61799621582031,45.540000915527344,2398.9011492278173,23989.011492278172
2015-10-05,1138.0999755859375,65.35700225830078,46.2599983215332,2391.460854069226,23914.60854069226
2015-10-06,1146.800048828125,65.12300109863281,48.529998779296875,2401.114371043328,24011.14371043328
2015-10-07,1149.0,65.18399810791016,47.810001373291016,2407.9738237172273,24079.738237172274
2015-10-08,1144.699951171875,64.93900299072266,49.43000030517578,2389.9456187448504,23899.456187448504
2015-10-09,1156.300048828125,64.99500274658203,49.630001068115234,2416.2465590514544,24162.465590514545
2015-10-12,1164.9000244140625,64.77200317382812,47.099998474121094,2425.8655160525377,24258.655160525377
2015-10-13,1165.800048828125,64.78199768066406,46.65999984741211,2428.1143941775567,24281.14394177557
2015-10-14,1180.0999755859375,65.08499908447266,46.63999938964844,2469.394307090744,24693.94307090744
2015-10-15,1187.9000244140625,64.8489990234375,46.380001068115234,2476.702863766744,24767.02863766744
2015-10-16,1183.5999755859375,64.78399658203125,47.2599983215332,2465.2639340540986,24652.639340540987
2015-10-19,1173.300048828125,64.69499969482422,45.88999938964844,2440.4535277660966,24404.535277660965
2015-10-20,1178.0,64.95099639892578,45.54999923706055,2459.9248881294575,24599.248881294574
2015-10-21,1167.5999755859375,64.99400329589844,45.20000076293945,2439.8217776624288,24398.21777662429
2015-10-22,1166.5999755859375,65.15899658203125,45.380001068115234,2443.9205819860094,24439.205819860093
2015-10-23,1163.300048828125,65.05000305175781,44.599998474121094,2432.931076129038,24329.31076129038
2015-10-26,1167.0,64.88500213623047,43.97999954223633,2434.478354300351,24344.78354300351
2015-10-27,1166.800048828125,64.9010009765625,43.20000076293945,2434.661408151729,24346.61408151729
2015-10-28,1177.0999755859375,65.06700134277344,45.939998626708984,2462.4356002388404,24624.356002388406
2015-10-29,1147.199951171875,64.94599914550781,46.060001373291016,2395.4232497479447,23954.232497479446
2015-10-30,1141.5,65.44400024414062,46.59000015258789,2401.798070271401,24017.98070271401
2015-11-02,1135.800048828125,65.41500091552734,46.13999938964844,2388.7460007377886,23887.460007377886
2015-11-03,1114.199951171875,65.54100036621094,47.900001525878906,2347.831575475045,23478.315754750452
2015-11-04,1106.5,65.53099822998047,46.31999969482422,2331.250487613079,23312.504876130788
2015-11-05,1104.4000244140625,65.58499908447266,45.20000076293945,2328.74353658231,23287.435365823098
2015-11-06,1087.5999755859375,65.86000061035156,44.290000915527344,2302.9348805088875,23029.348805088877
2015-11-09,1087.9000244140625,66.13300323486328,43.869998931884766,2313.1189684049396,23131.189684049394
2015-11-10,1088.199951171875,66.46800231933594,44.209999084472656,2325.477096738098,23254.77096738098
2015-11-11,1084.699951171875,66.19300079345703,42.93000030517578,2308.4072444767544,23084.072444767546
2015-11-12,1080.800048828125,66.06300354003906,41.75,2295.5904464708738,22955.904464708736
2015-11-13,1080.800048828125,66.0479965209961,40.7400016784668,2295.068975031505,22950.68975031505
2015-11-16,1083.699951171875,66.0510025024414,41.7400016784668,2301.331624632249,23013.316246322487
2015-11-17,1068.699951171875,65.89700317382812,40.66999816894531,2264.1864765779737,22641.864765779737
2015-11-18,1068.800048828125,66.03700256347656,40.75,2269.2093032715534,22692.093032715533
2015-11-19,1078.0,66.07499694824219,40.540000915527344,2290.0588908066643,22900.588908066642
2015-11-20,1076.4000244140625,66.08499908447266,40.38999938964844,2287.0061127503227,22870.061127503228
2015-11-23,1066.800048828125,66.05000305175781,41.75,2265.4089244205006,22654.089244205006
2015-11-24,1074.300048828125,66.37100219726562,42.869998931884766,2292.422746677835,22924.227466778353
2015-11-25,1070.5,66.30000305175781,43.040000915527344,2281.8703125663264,22818.703125663265
2015-11-27,1056.199951171875,66.55799865722656,41.709999084472656,2260.149337915682,22601.49337915682
2015-11-30,1065.800048828125,66.9000015258789,41.650001525878906,2292.4116222574107,22924.116222574106
2015-12-01,1063.800048828125,66.50800323486328,41.849998474121094,2274.7027533463647,22747.027533463646
2015-12-02,1054.199951171875,66.46099853515625,39.939998626708984,2252.5819091290614,22525.819091290614
2015-12-03,1061.699951171875,66.55699920654297,41.08000183105469,2271.884604875117,22718.84604875117
2015-12-04,1084.5,66.8030014038086,39.970001220703125,2329.2508888848656,23292.508888848657
2015-12-07,1076.4000244140625,66.63600158691406,37.650001525878906,2306.0746776089445,23060.746776089443
2015-12-08,1076.300048828125,66.76799774169922,37.5099983215332,2310.428062100632,23104.28062100632
2015-12-09,1077.5999755859375,66.83300018310547,37.15999984741211,2315.4705858070442,23154.705858070443
2015-12-10,1073.0999755859375,66.88999938964844,36.7599983215332,2307.767830371987,23077.678303719873
2015-12-11,1076.9000244140625,66.78600311279297,35.619998931884766,2312.3393953312134,23123.393953312134
2015-12-14,1064.699951171875,67.14099884033203,36.310001373291016,2298.294988889753,22982.94988889753
2015-12-15,1062.9000244140625,67.07099914550781,37.349998474121094,2292.017510223474,22920.175102234738
2015-12-16,1078.0,66.90299987792969,35.52000045776367,2318.756212915209,23187.562129152087
2015-12-17,1050.800048828125,66.4280014038086,34.95000076293945,2244.2023283127887,22442.023283127888
2015-12-18,1066.199951171875,66.45899963378906,34.72999954223633,2278.1546181129956,22781.546181129957
2015-12-21,1081.9000244140625,66.24800109863281,34.7400016784668,2304.36169582181,23043.6169582181
2015-12-22,1074.800048828125,66.26899719238281,36.13999938964844,2289.964840553762,22899.64840553762
2015-12-23,1069.4000244140625,66.24299621582031,37.5,2277.565604207208,22775.656042072078
2015-12-24,1077.199951171875,66.15399932861328,38.099998474121094,2291.0953701868434,22910.953701868435
2015-12-28,1070.5,65.94000244140625,36.810001373291016,2269.4800460888773,22694.80046088877
2015-12-29,1077.5,66.13400268554688,37.869998931884766,2291.040811923956,22910.40811923956
2015-12-30,1060.0999755859375,66.26000213623047,36.599998474121094,2258.338342853444,22583.38342853444
2015-12-31,1060.300048828125,66.45500183105469,37.040000915527344,2265.411985350215,22654.119853502154
2016-01-04,1075.0999755859375,66.19300079345703,36.7599983215332,2287.977029498468,22879.77029498468
2016-01-05,1078.4000244140625,66.60099792480469,35.970001220703125,2309.145844940611,23091.45844940611
2016-01-06,1091.9000244140625,66.52400207519531,33.970001220703125,2335.3500245961677,23353.500245961677
2016-01-07,1107.699951171875,66.7239990234375,33.27000045776367,2376.265386861734,23762.65386861734
2016-01-08,1097.800048828125,66.9209976196289,33.15999984741211,2361.9809492325767,23619.809492325767
2016-01-11,1096.5,66.83999633789062,31.40999984741211,2356.328258379188,23563.28258379188
2016-01-12,1085.5999755859375,66.79299926757812,30.440000534057617,2331.264274894927,23312.64274894927
2016-01-13,1087.5,66.91999816894531,30.479999542236328,2339.784847645057,23397.84847645057
2016-01-14,1073.9000244140625,66.93599700927734,31.200000762939453,2311.0765290865193,23110.765290865194
2016-01-15,1091.5,67.30400085449219,29.420000076293945,2361.866572336818,23618.66572336818
2016-01-19,1089.9000244140625,67.71099853515625,28.459999084472656,2372.666065123454,23726.66065123454
2016-01-20,1107.0999755859375,67.76699829101562,26.549999237060547,2412.1028872479196,24121.028872479197
2016-01-21,1099.0999755859375,67.9489974975586,29.530000686645508,2401.1041037393084,24011.041037393083
2016-01-22,1097.199951171875,67.80799865722656,32.189998626708984,2391.9794497651887,23919.79449765189
2016-01-25,1106.199951171875,67.54100036621094,30.34000015258789,2402.104306820844,24021.04306820844
2016-01-26,1121.699951171875,67.74099731445312,31.450000762939453,2442.9750150290542,24429.750150290543
2016-01-27,1116.0999755859375,67.7699966430664,32.29999923706055,2431.819300039722,24318.19300039722
2016-01-28,1115.5999755859375,68.19599914550781,33.220001220703125,2446.009451726884,24460.09451726884
2016-01-29,1116.4000244140625,68.09300231933594,33.619998931884766,2444.066727272926,24440.66727272926
2016-02-01,1127.9000244140625,67.87000274658203,31.6200008392334,2461.156389308353,24611.56389308353
2016-02-02,1127.300048828125,67.88200378417969,29.8799991607666,2460.282160543242,24602.82160543242
2016-02-03,1141.300048828125,67.98600006103516,32.279998779296875,2494.652537151392,24946.525371513922
2016-02-04,1157.5999755859375,67.927001953125,31.719999313354492,2528.085128765683,25280.851287656827
2016-02-05,1157.800048828125,67.56400299072266,30.889999389648438,2515.009756512363,25150.09756512363
2016-02-08,1197.9000244140625,67.802001953125,29.690000534057617,2611.282324978564,26112.823249785637
2016-02-09,1198.699951171875,68.07599639892578,27.940000534057617,2623.585563019244,26235.85563019244
2016-02-10,1194.699951171875,67.9280014038086,27.450000762939453,2609.146236286372,26091.46236286372
2016-02-11,1247.9000244140625,67.89299774169922,26.209999084472656,2723.927324558662,27239.27324558662
2016-02-12,1239.0999755859375,68.4739990234375,29.440000534057617,2727.8644049130457,27278.644049130457
2016-02-16,1207.9000244140625,68.13700103759766,29.040000915527344,2646.0908006113527,26460.90800611353
2016-02-17,1211.0999755859375,68.50599670410156,30.65999984741211,2667.468642944611,26674.686429446112
2016-02-18,1226.0999755859375,68.35600280761719,30.770000457763672,2694.5936429524554,26945.936429524554
2016-02-19,1230.4000244140625,68.56600189208984,29.639999389648438,2712.351034513865,27123.510345138653
2016-02-22,1209.5,68.53800201416016,31.479999542236328,2665.1892370995774,26651.892370995774
2016-02-23,1222.300048828125,68.5739974975586,31.8700008392334,2694.8092815794234,26948.092815794233
2016-02-24,1238.699951171875,68.60299682617188,32.150001525878906,2732.121105947028,27321.21105947028
2016-02-25,1238.199951171875,68.3759994506836,33.06999969482422,2721.981744214142,27219.817442141422
2016-02-26,1219.800048828125,68.7969970703125,32.779998779296875,2698.0429979132755,26980.429979132754
2016-02-29,1233.9000244140625,68.7300033569336,33.75,2726.5726628867797,27265.726628867797
2016-03-01,1230.300048828125,68.21800231933594,34.400001525878906,2698.3655082044193,26983.65508204419
2016-03-02,1241.0999755859375,67.74600219726562,34.65999984741211,2703.218662628683,27032.186626286828
2016-03-03,1257.4000244140625,67.38800048828125,34.56999969482422,2724.248829205064,27242.48829205064
